id;guid;dayOfWeek;openHoursBegin;openHoursEnd;breakHoursBegin;breakHoursEnd;comment;type;chartOrganizationId
15112;ae71e745-8556-4f3a-8c94-76d26f01f513;6;;;;;;ReceptionHours;682
15113;bcab6cb7-554e-4b5e-8cbc-2ac8da29b829;1;08:00:00;17:00:00;12:00:00;13:00:00;;ReceptionHours;682
15114;09156ccd-b1e3-4cf1-bd58-2e2760015bb7;0;;;;;;OpeningHours;682
15115;47d562c2-ca3e-4dda-902d-d71f78b99f70;2;08:00:00;17:00:00;12:00:00;13:00:00;;OpeningHours;682
15116;dc342981-c8e3-4ca7-a9b8-0cee827aa693;3;08:00:00;17:00:00;12:00:00;13:00:00;;OpeningHours;682
15117;f7cd12e7-a5b5-4aae-a54b-7091196b232e;4;08:00:00;17:00:00;12:00:00;13:00:00;;OpeningHours;682
15118;65f37a8d-90fa-4d95-959a-c10ed4f7ee0b;5;08:00:00;17:00:00;12:00:00;13:00:00;;OpeningHours;682
15119;6a3829eb-2c39-42d2-ace2-ecddfeb23b48;6;;;;;;OpeningHours;682
15120;1861c7e5-e7a2-4d58-9300-7f436f7fd491;1;08:00:00;17:00:00;12:00:00;13:00:00;;OpeningHours;682
15121;bbb8879a-2ddd-4f5a-9d2c-baa3d61d5be8;0;;;;;;ReceptionHours;683
15122;7709d393-6ca0-4f0e-9d0c-12b19dda0dde;2;08:00:00;17:00:00;12:00:00;13:00:00;;ReceptionHours;683
15123;2394e8a8-232e-4b0e-8cb1-27e98e7d676e;3;08:00:00;17:00:00;12:00:00;13:00:00;;ReceptionHours;683
15124;7699e430-33b9-45b3-9060-0d894c3d633a;4;08:00:00;17:00:00;12:00:00;13:00:00;;ReceptionHours;683
15125;b90e1849-ba1f-4b75-9837-f3d28af8a4b4;5;08:00:00;17:00:00;12:00:00;13:00:00;;ReceptionHours;683
15126;6b08e6f4-ffa7-44fe-8b2a-53c416f05d75;6;;;;;;ReceptionHours;683
15127;dbbf2461-ded1-4743-bf28-d5e72ce08115;1;08:00:00;17:00:00;12:00:00;13:00:00;;ReceptionHours;683
15128;7a442d54-ffa6-4fe0-aacc-4b8ffc36a86d;0;;;;;;OpeningHours;683
15129;e9f5d537-58d1-4a8a-a2a0-cb18be679258;2;08:00:00;17:00:00;12:00:00;13:00:00;;OpeningHours;683
15130;7bf319c1-2e83-4f5e-b60d-d4aca88e99e5;3;08:00:00;17:00:00;12:00:00;13:00:00;;OpeningHours;683
15131;52f4764f-bfab-4268-a9e4-6855b3aee8ef;4;08:00:00;17:00:00;12:00:00;13:00:00;;OpeningHours;683
15132;fdab9d1f-0925-4721-ae7e-1bf03f9e0f65;5;08:00:00;17:00:00;12:00:00;13:00:00;;OpeningHours;683
15133;fd1e8308-bee5-4c29-aa2a-af2375a1a749;6;;;;;;OpeningHours;683
15134;e5167111-ec5e-44fe-82be-13a1f1ac3df2;1;08:00:00;17:00:00;12:00:00;13:00:00;;OpeningHours;683
15135;464af32c-b73e-4588-89e2-7555d26141dd;0;;;;;;ReceptionHours;684
15136;cb83d0af-f834-4749-953d-6b589c2ff0a9;2;08:00:00;17:00:00;12:00:00;13:00:00;;ReceptionHours;684
15137;72855ffb-3df0-4174-97b6-7c1521e730fe;3;08:00:00;17:00:00;12:00:00;13:00:00;;ReceptionHours;684
15138;c8a342dc-3f07-4238-b8d9-690de8e6c42d;4;08:00:00;17:00:00;12:00:00;13:00:00;;ReceptionHours;684
15139;70c14757-80b6-4e41-aaf8-966d7d22cc5a;5;;;;;;ReceptionHours;684
15140;5679b752-a6f4-4141-b528-29712889377a;6;;;;;;ReceptionHours;684
15141;0c1992c7-f4ae-475e-ba58-e08aa06a1206;1;08:00:00;17:00:00;12:00:00;13:00:00;;ReceptionHours;684
15142;a48d8043-c205-4b73-8ba2-0db39069a392;0;;;;;;OpeningHours;684
15143;18b35349-5b1a-4847-ac81-0f67309a18ff;2;08:00:00;17:00:00;12:00:00;13:00:00;;OpeningHours;684
15144;012b4d9d-e41e-4c19-9ba1-872293a23532;3;08:00:00;17:00:00;12:00:00;13:00:00;;OpeningHours;684
15145;4999bc91-d0c7-4f93-9a03-3ce0c1010f5f;4;08:00:00;17:00:00;12:00:00;13:00:00;;OpeningHours;684
15146;848b3f72-2b3d-4f96-92d2-fde2e94cb1e8;5;08:00:00;17:00:00;12:00:00;13:00:00;;OpeningHours;684
15147;f90a3ff3-0fd6-4e5e-8c51-d9124d2bede8;6;;;;;;OpeningHours;684
15148;baffc0f6-10f0-4a23-994a-344ea4062a70;1;08:00:00;17:00:00;12:00:00;13:00:00;;OpeningHours;684
15149;08c2610e-052f-4999-b6a5-be94aa835cf9;0;;;;;;ReceptionHours;685
15150;8c91f8e1-f82e-4fd2-b625-6a036c45a303;2;;;;;;ReceptionHours;685
15151;e5239e9b-abda-4266-a539-7463595f1068;3;15:00:00;17:00:00;;;;ReceptionHours;685
15152;9f593676-030c-45f7-bbc6-b5cac5d4d4b0;4;;;;;;ReceptionHours;685
15153;79ac05aa-14ce-4e47-bddc-74fc1fd98e67;5;;;;;;ReceptionHours;685
15154;e35c9d79-71fd-4789-aa6d-3313d43c6ce2;6;;;;;;ReceptionHours;685
15155;11107ee4-6e95-499f-83a5-e84a8df26f40;1;;;;;;ReceptionHours;685
15156;9a12f97a-adae-419b-b689-eceff597a15f;0;;;;;;OpeningHours;685
15157;809c0852-db2b-43e2-adef-65a0ef4a9ed4;2;08:00:00;17:00:00;12:00:00;13:00:00;;OpeningHours;685
15158;ceee1fb2-82d3-43f8-b173-9e4f6319af8c;3;;;;;;OpeningHours;685
15159;bf421602-3527-4f87-a507-ad82c8376f82;4;;;;;;OpeningHours;685
15160;aee90c82-644f-46e6-83fe-1ebec8eb7070;5;;;;;;OpeningHours;685
15161;cd30d10d-cf22-447c-a111-4eb71db5b1a9;6;;;;;;OpeningHours;685
15162;ab9c1b2d-63a1-43fe-8858-9aa16918a503;1;08:00:00;17:00:00;12:00:00;13:00:00;;OpeningHours;685
15163;79ed9021-f7fb-45c3-a2d7-68517b6abc61;0;;;;;;ReceptionHours;686
15164;1df80e67-52dc-4b81-a955-051e195c3ed2;2;08:00:00;17:00:00;12:00:00;13:00:00;;ReceptionHours;686
15165;a3549a14-dd08-4ca7-883c-1ee3b4b62716;3;09:00:00;18:00:00;13:00:00;14:00:00;;ReceptionHours;686
15166;90b1372c-9772-4727-bbc2-9e5a6840b6a5;4;08:00:00;17:00:00;12:00:00;13:00:00;;ReceptionHours;686
15167;0969d0f8-99ef-4a92-92f0-41030c6c6083;5;08:00:00;17:00:00;12:00:00;13:00:00;;ReceptionHours;686
15168;197bc578-c29f-4e58-b76a-c2bcea04128e;6;;;;;;ReceptionHours;686
15169;99f5471a-5d8e-48e0-8cc0-f67ecb1a126d;1;08:00:00;17:00:00;12:00:00;13:00:00;;ReceptionHours;686
15170;c503eeb3-19bf-4b16-991e-c39447bcf03d;0;;;;;;OpeningHours;686
15171;6333c316-d09a-4a22-b2af-c66566101e99;2;08:00:00;17:00:00;12:00:00;13:00:00;;OpeningHours;686
15172;5aba58d4-6399-407d-905e-097e7fd2f857;3;09:00:00;18:00:00;13:00:00;14:00:00;;OpeningHours;686
15173;92ddb19b-4224-430e-83c4-f71bd2cc0e2b;4;08:00:00;17:00:00;12:00:00;13:00:00;;OpeningHours;686
15174;0699f9ef-3b8a-4994-afb9-6b71ff7bb243;5;08:00:00;17:00:00;12:00:00;13:00:00;;OpeningHours;686
15175;6a19ec18-8cb5-4354-ae06-726cec121934;6;;;;;;OpeningHours;686
15176;f8ae265f-df3c-4a59-b7e6-d4bb1d7f3165;1;08:00:00;17:00:00;12:00:00;13:00:00;;OpeningHours;686
15177;3fd60e6e-f8b4-4942-980d-e2f6c910a3a6;0;;;;;;ReceptionHours;687
15178;e8b6b529-dd9e-4768-85ca-489f64f56a3f;2;16:00:00;18:00:00;;;;ReceptionHours;687
15179;69b0bc3b-447e-460d-80c0-5f212b957328;3;09:00:00;11:00:00;;;;ReceptionHours;687
15180;3abc40dd-8fbb-41f3-b2af-4d071fd3a66d;4;15:00:00;18:00:00;;;;ReceptionHours;687
15181;0e2d5090-53ca-4b3e-acf7-3a51648bc50c;5;15:00:00;18:00:00;;;;ReceptionHours;687
15182;954294c7-647f-48aa-a6a9-dcbf2cd09d7c;6;;;;;;ReceptionHours;687
15183;213bcfab-f24b-42dc-bc41-fb0a800ebbb4;1;10:00:00;12:00:00;;;;ReceptionHours;687
15184;c0646e3c-39fb-4c9b-9e26-357c6982da28;0;;;;;;OpeningHours;687
15185;d0b18306-1cfc-46cb-8c0c-c9e50491a31f;2;10:00:00;18:00:00;14:00:00;15:00:00;;OpeningHours;687
15186;690ec873-9bcf-474e-ba8a-f5dd514568d9;3;10:00:00;18:00:00;14:00:00;15:00:00;;OpeningHours;687
15187;47bf0764-4e37-43ca-8795-2874cfc40599;4;10:00:00;18:00:00;14:00:00;15:00:00;;OpeningHours;687
15188;e5a88330-53df-47cb-9ae5-67207bd3e4d0;5;10:00:00;18:00:00;14:00:00;15:00:00;;OpeningHours;687
15189;10e96ded-2396-4433-a884-12e2ea9f92c4;6;;;;;;OpeningHours;687
15190;3f8bd551-8041-470b-be4a-5c426d6f62b2;1;10:00:00;18:00:00;14:00:00;15:00:00;;OpeningHours;687
15191;f42f29cf-b849-45ac-8ac4-3d442a54465c;0;;;;;;ReceptionHours;688
15192;fd2206d8-b916-410b-9998-e695c23b4872;2;;;;;;ReceptionHours;688
15193;a8d55ea0-6a69-45e6-a85a-c74f29d54dfe;3;;;;;;ReceptionHours;688
15194;6ba5aa92-2609-4eee-a0d2-cd64a1747999;4;13:00:00;19:00:00;;;;ReceptionHours;688
15195;c83041dc-f4bf-4aa2-8c11-c42b66ff030e;5;;;;;;ReceptionHours;688
15196;bf4c33a9-1782-4255-aadf-9dab55d36935;6;;;;;;ReceptionHours;688
15197;1827c9e2-326a-4824-8885-be4388e875f7;1;13:00:00;19:00:00;;;;ReceptionHours;688
15198;07ac1eda-a6e9-41fb-a32a-238c1b8cb521;0;;;;;;OpeningHours;688
15199;dafefbcd-1f7e-456c-b98e-e496758cbf65;2;08:00:00;17:00:00;12:00:00;13:00:00;;OpeningHours;688
15200;733442c9-6e20-4a95-80e7-c5a53ead5d85;3;08:00:00;17:00:00;12:00:00;13:00:00;;OpeningHours;688
15201;08a3e819-ddd3-4df8-8fab-3e87deda77f8;4;10:00:00;19:00:00;14:00:00;15:00:00;;OpeningHours;688
15202;6f30ac44-a66f-4765-99c0-06c2ea8b172e;5;08:00:00;17:00:00;12:00:00;13:00:00;;OpeningHours;688
15203;96b3cbb2-7dcf-4c7f-bb4d-f7b3650bce72;6;;;;;;OpeningHours;688
15204;5fb1114a-0f2a-4c82-a85d-27d60b3c9bf9;1;10:00:00;19:00:00;14:00:00;15:00:00;;OpeningHours;688
15205;8c187eb5-6eed-4dba-89c7-2dedc38e4ee0;0;;;;;;ReceptionHours;689
15206;b02f3b34-09e0-4fe3-8d4b-db410d714f8e;2;;;;;;ReceptionHours;689
15207;f81cd644-9a38-4f8f-ab65-4f8412eed520;3;14:00:00;18:00:00;;;прием граждан;ReceptionHours;689
15208;865a4dff-8732-4eef-b320-b5554260b6a0;4;;;;;;ReceptionHours;689
15209;12ff19a0-53f2-4c41-8458-b2ce4b42bf94;5;;;;;;ReceptionHours;689
15210;82072881-f258-4d7e-8d4d-4d8b40a651a3;6;;;;;;ReceptionHours;689
15211;ca598d7b-4de9-488c-85c7-4004146f7852;1;08:00:00;12:00:00;;;прием граждан;ReceptionHours;689
15212;43299908-3e70-4922-b054-455ca6b6b862;0;;;;;;OpeningHours;689
15213;01a3c6e5-409e-47db-8c2e-8a533d7b4d15;2;09:00:00;13:00:00;;;;OpeningHours;689
15214;68ec7f77-aeec-4789-bdcd-cdb98b427cb4;3;14:00:00;18:00:00;;;;OpeningHours;689
15215;0ba52ab7-1399-4e74-ae0d-0a6b061c7183;4;09:00:00;13:00:00;;;;OpeningHours;689
15216;41faf643-babc-4160-85a8-98d1af4800e9;5;08:00:00;12:00:00;;;;OpeningHours;689
15217;9faa4609-2c0a-4bf0-9362-9eedd8f225e0;6;;;;;;OpeningHours;689
15218;464147b6-2013-420f-bb03-3539c02305bf;1;08:00:00;12:00:00;;;;OpeningHours;689
15219;2ff403bd-ab75-44d9-b2ad-11a281130034;0;;;;;;ReceptionHours;690
15220;9cb00e8a-77c5-4a74-ac45-087f4180a456;2;14:00:00;19:00:00;;;;ReceptionHours;690
15221;75f2237c-141a-4100-b297-5c5f6738a170;3;10:00:00;13:00:00;;;;ReceptionHours;690
15222;631c02b8-2322-4872-81b0-d10328503bff;4;;;;;;ReceptionHours;690
15223;4c7510da-6c42-4efc-b926-733eecdc72c6;5;08:00:00;12:00:00;;;;ReceptionHours;690
15224;f816de36-7fc5-4505-8310-1b7a47473112;6;08:00:00;16:00:00;;;Работает только касса;ReceptionHours;690
15225;c05f31ea-1a85-4afc-b0f1-5bd0ef3137ca;1;08:00:00;17:00:00;12:00:00;13:00:00;Касса не работает;ReceptionHours;690
15226;3f9d360f-2bd0-4fd1-8fa7-1f027a5b5518;0;;;;;;OpeningHours;690
15227;669bc799-8e17-4038-84dc-3e144ad84d34;2;10:00:00;19:00:00;13:00:00;14:00:00;;OpeningHours;690
15228;30d98bfb-d26b-4af8-91a9-d797ebe6078e;3;10:00:00;19:00:00;13:00:00;14:00:00;;OpeningHours;690
15229;5beebf42-8df7-4318-b16f-9a533049742f;4;08:00:00;17:00:00;12:00:00;13:00:00;;OpeningHours;690
15230;3c995cb2-c9ef-4d80-86ba-12b1383aee42;5;08:00:00;17:00:00;12:00:00;13:00:00;;OpeningHours;690
15231;1fab6c4a-a229-41f1-b7ad-a143f1722166;6;;;;;;OpeningHours;690
15232;2911d8da-5bf3-4f33-8492-551ed8d5c51c;1;08:00:00;17:00:00;12:00:00;13:00:00;;OpeningHours;690
15233;d8dd082e-2804-4aa5-8e98-fd42687f09d5;0;;;;;;ReceptionHours;691
15234;42750463-53b9-415a-960e-d96bfdbe117b;2;08:00:00;17:00:00;12:00:00;13:00:00;;ReceptionHours;691
15235;39cbb528-8938-4034-b6ca-8a5e8e28416e;3;08:00:00;17:00:00;12:00:00;13:00:00;;ReceptionHours;691
15236;9c3dcd5e-dd85-4136-bdec-b5419c387797;4;08:00:00;17:00:00;12:00:00;13:00:00;;ReceptionHours;691
15237;8077ae51-f57e-4803-a627-fe538a2c5e0c;5;08:00:00;17:00:00;12:00:00;13:00:00;;ReceptionHours;691
15238;aa4b1c92-3e9c-4eb0-9d0b-f552fedfe1ad;6;;;;;;ReceptionHours;691
15239;a5a50a4e-7a37-48cd-8738-d10a20125b2b;1;08:00:00;17:00:00;12:00:00;13:00:00;;ReceptionHours;691
15240;cc6e0d34-1686-4701-a64e-338d1605d150;0;;;;;;OpeningHours;691
15241;125ca79b-45ae-4b64-a477-54f8375b2bf9;2;08:00:00;17:00:00;12:00:00;13:00:00;;OpeningHours;691
15242;5d8739af-f083-43fd-a85c-5e288ccf1cd9;3;08:00:00;17:00:00;12:00:00;13:00:00;;OpeningHours;691
15243;b983964e-1a1d-4641-b5de-3cce59f99aff;4;08:00:00;17:00:00;12:00:00;13:00:00;;OpeningHours;691
15244;8d838cba-1df1-4817-bf06-fd65916e9ba3;5;08:00:00;17:00:00;12:00:00;13:00:00;;OpeningHours;691
15245;be41ddee-a8b7-469b-b833-1c8d741ee81b;6;;;;;;OpeningHours;691
15246;19cced53-d468-47dd-9b22-be597996aa5c;1;08:00:00;17:00:00;12:00:00;13:00:00;;OpeningHours;691
15247;d9a8e2a6-7a7a-4036-b891-b78b82af1690;0;;;;;;ReceptionHours;692
15248;2deb2c21-c6d2-499b-b802-915d4d8ef23f;2;08:00:00;17:00:00;12:00:00;13:00:00;;ReceptionHours;692
15249;059eeda0-5cd2-44c5-9007-6b1aae627669;3;08:00:00;17:00:00;12:00:00;13:00:00;;ReceptionHours;692
15250;1c59074a-76e8-475f-b529-cf426bbf53bd;4;08:00:00;17:00:00;12:00:00;13:00:00;;ReceptionHours;692
15251;71758031-40b9-4123-aafe-56c9dda46933;5;08:00:00;17:00:00;12:00:00;13:00:00;;ReceptionHours;692
15252;794a6f65-8965-4247-a581-862494c7cf13;6;;;;;;ReceptionHours;692
15253;ff303ae1-e247-4a04-b742-821d70777800;1;08:00:00;17:00:00;12:00:00;13:00:00;;ReceptionHours;692
15254;34626c1e-5cf5-4d47-a09f-ca62e4c66387;0;;;;;;OpeningHours;692
15255;1ae31c55-95e4-4620-9700-205680192c1c;2;08:00:00;17:00:00;12:00:00;13:00:00;;OpeningHours;692
15256;91bdd284-2b52-461e-85cc-8b8b1ff9c2ed;3;08:00:00;17:00:00;12:00:00;13:00:00;;OpeningHours;692
15257;2a24beee-cbfa-4cc3-acee-30c4b622b28a;4;08:00:00;17:00:00;12:00:00;13:00:00;;OpeningHours;692
15258;492ca4fc-b5f2-4897-b9d2-cbd534290d00;5;08:00:00;17:00:00;12:00:00;13:00:00;;OpeningHours;692
15259;d4eeae6b-8665-4404-8cf1-ec38d7c0f834;6;;;;;;OpeningHours;692
15260;c58081c9-3ef8-4341-b143-96f45b667c78;1;08:00:00;17:00:00;12:00:00;13:00:00;;OpeningHours;692
15261;7d273da4-9be9-4749-a070-8c5eb218aba2;0;;;;;;ReceptionHours;694
15262;0fe8ffb4-d724-4158-b06f-9d11140f2fce;2;08:00:00;17:00:00;12:00:00;13:00:00;;ReceptionHours;694
15263;3eb97637-eff6-4864-ad0e-4f31d1806d1d;3;08:00:00;17:00:00;12:00:00;13:00:00;;ReceptionHours;694
15264;7ff2681a-8052-4502-ba08-b0d2646a94ef;4;08:00:00;17:00:00;12:00:00;13:00:00;;ReceptionHours;694
15265;70ed242f-5351-46d6-81e3-f5b66de803e3;5;08:00:00;17:00:00;12:00:00;13:00:00;;ReceptionHours;694
15266;56c1d51f-228e-417a-8c59-e809269c850a;6;;;;;;ReceptionHours;694
15267;4428c88b-6c0a-4dd4-a985-8d617f1231f3;1;08:00:00;17:00:00;12:00:00;13:00:00;;ReceptionHours;694
15268;aa3e1cf4-37dc-4d59-9c18-3ef26b0cf809;0;;;;;;OpeningHours;694
15269;1845c2ee-5aa2-49bb-9bf3-c91d82133bd1;2;08:00:00;17:00:00;12:00:00;13:00:00;;OpeningHours;694
15270;5d7ef602-95d2-4468-9ebb-ce0a54c13ffd;3;08:00:00;17:00:00;12:00:00;13:00:00;;OpeningHours;694
15271;f3ff0dcc-aefe-4f2a-929a-401ae9555656;4;08:00:00;17:00:00;12:00:00;13:00:00;;OpeningHours;694
15272;6d01a023-68e9-4511-92eb-c0bcd09c7e60;5;08:00:00;17:00:00;12:00:00;13:00:00;;OpeningHours;694
15273;9465ae67-df8f-4e09-92d0-37f98163b6a4;6;;;;;;OpeningHours;694
15274;b4aa4dff-0d6f-4dd1-a34e-32024f666482;1;08:00:00;17:00:00;12:00:00;13:00:00;;OpeningHours;694
15275;46eff482-242d-4046-8b06-a725ac2fd6b7;0;;;;;;ReceptionHours;695
15276;9ac184d7-2a5d-4b3a-a9df-802e4360e78a;2;;;;;;ReceptionHours;695
15277;71d87a05-ad29-4f82-8699-ce9143b3e415;3;18:00:00;21:00:00;;;;ReceptionHours;695
15278;bc8de3cb-02d7-4fcb-9f25-16fc7b80f1f8;4;;;;;;ReceptionHours;695
15279;52c76d8b-96f7-48a8-91ce-b0e80a1e4a2c;5;18:00:00;21:00:00;;;;ReceptionHours;695
15280;66ca707b-82de-4012-b6ec-a492b14a5aa1;6;;;;;;ReceptionHours;695
15281;fb8b94e4-4284-4aed-b86f-4f996090de3b;1;18:00:00;21:00:00;;;;ReceptionHours;695
15282;34ecf22c-37ee-4214-bce2-8b0b1ff51745;0;;;;;;OpeningHours;695
15283;133482f5-cb42-4494-a1a3-ee2bd3bc55d5;2;11:00:00;14:00:00;;;;OpeningHours;695
15284;e3e8c42b-54c9-4e1e-bb6a-6d392426e704;3;09:00:00;18:00:00;11:00:00;15:00:00;;OpeningHours;695
15285;986ca3ac-4303-48ae-bafd-51a6e205609e;4;11:00:00;14:00:00;;;;OpeningHours;695
15286;22050781-300a-44f0-9a5e-ac112f87ca8e;5;09:00:00;19:00:00;11:00:00;18:00:00;;OpeningHours;695
15287;229c25ee-258f-4c23-9ca2-ba4e8e69c86b;6;;;;;;OpeningHours;695
15288;dccb6d43-673d-4c41-b19d-b0b5e0357df3;1;08:00:00;18:00:00;10:00:00;15:00:00;;OpeningHours;695
15289;3631e4ac-451a-4adb-9dd9-9c4a1269e089;0;;;;;;ReceptionHours;696
15290;721f6f71-e6bb-44e0-9991-97851f380b4e;2;08:00:00;17:00:00;12:00:00;13:00:00;;ReceptionHours;696
15291;c69d01e6-0d3c-401a-9cd3-b323b288049a;3;08:00:00;17:00:00;12:00:00;13:00:00;;ReceptionHours;696
15292;19719a21-d658-4c88-9b6d-9845cd257e53;4;08:00:00;17:00:00;12:00:00;13:00:00;;ReceptionHours;696
15293;c821d4ed-5255-48d7-b8aa-7bddd9003e89;5;08:00:00;17:00:00;12:00:00;13:00:00;;ReceptionHours;696
15294;ffff1b81-a439-444b-bb8e-7eecfd959259;6;;;;;;ReceptionHours;696
15295;e76462f9-b926-46c4-8407-abef9864ec7f;1;08:00:00;17:00:00;12:00:00;13:00:00;;ReceptionHours;696
15296;fcb490a5-72b4-4da8-9463-478d8dc254d8;0;;;;;;OpeningHours;696
15297;3b68a614-a96a-42da-b00e-ddd86ea06d1b;2;08:00:00;17:00:00;12:00:00;13:00:00;;OpeningHours;696
15298;159dfedc-077f-4d6f-a526-d51bfe30990b;3;08:00:00;17:00:00;12:00:00;13:00:00;;OpeningHours;696
15299;1cfa2703-e820-4bb3-b0e2-cf1522b9af8a;4;08:00:00;17:00:00;12:00:00;13:00:00;;OpeningHours;696
15300;86e0b437-5f80-4c65-8aed-65cb5da481c1;5;08:00:00;17:00:00;12:00:00;13:00:00;;OpeningHours;696
15301;ae767c37-63d6-416a-ac21-2104789b50ff;6;;;;;;OpeningHours;696
15302;0c451958-d509-4a7e-9217-7ed6a4c88f05;1;08:00:00;17:00:00;12:00:00;13:00:00;;OpeningHours;696
15303;27f055f1-4686-4347-8d5b-941d54304a4b;0;;;;;;ReceptionHours;697
15304;bcb3ccf5-d028-4f42-9bac-c1a5a634277c;2;10:00:00;14:00:00;12:00:00;13:00:00;;ReceptionHours;697
15305;92dcc8d7-ea2b-4de5-be34-c2e6ef2f86e6;3;;;;;;ReceptionHours;697
15306;4e83fb1e-6adb-42ca-bcb0-e1fd3ce91a85;4;13:00:00;19:00:00;14:00:00;15:00:00;;ReceptionHours;697
15307;a22e1e0a-7f6e-4164-8b05-0476d69548a8;5;;;;;;ReceptionHours;697
15308;6d19fb2e-1336-4c5e-9d5f-60dad32f6dfc;6;;;;;;ReceptionHours;697
15309;d61ee44b-7063-49e4-982e-9e794029f960;1;13:00:00;19:00:00;14:00:00;15:00:00;;ReceptionHours;697
15310;ef79d2bd-5c3c-4ac8-8fff-1baa345eb4db;0;;;;;;OpeningHours;697
15311;f116a65a-1a64-44b8-a037-1eebcb1a5f4f;2;08:00:00;17:00:00;12:00:00;13:00:00;;OpeningHours;697
15312;6f019b3a-da1a-4953-af3c-a46fb9ef751d;3;08:00:00;17:00:00;12:00:00;13:00:00;;OpeningHours;697
15313;1f9cf63d-f7f8-428f-ae3c-235376de767d;4;10:00:00;19:00:00;14:00:00;15:00:00;;OpeningHours;697
15314;dd7a3484-10df-4b06-9db7-0ab73ef1dc3c;5;08:00:00;17:00:00;12:00:00;13:00:00;;OpeningHours;697
15315;cdcecec9-ce43-44d7-8d9c-2b50df1df901;6;;;;;;OpeningHours;697
15316;b8ea0f60-be11-4788-8606-f6397f08f532;1;10:00:00;19:00:00;14:00:00;15:00:00;;OpeningHours;697
15317;19d56af5-4a72-4336-b757-1d6983b6320c;0;;;;;;ReceptionHours;698
15318;871a95ad-1293-4b83-90c8-4337f96112a7;2;08:00:00;17:00:00;12:00:00;13:00:00;;ReceptionHours;698
15319;a0e5f59a-ec41-4d55-9a42-2546f9aedef1;3;09:00:00;18:00:00;13:00:00;14:00:00;;ReceptionHours;698
15320;a1036b11-7d89-4c8f-8675-49759bb77aac;4;08:00:00;17:00:00;12:00:00;13:00:00;;ReceptionHours;698
15321;d198d8d3-793f-45ae-84ef-db52f794219d;5;08:00:00;17:00:00;12:00:00;13:00:00;;ReceptionHours;698
15322;1ee05598-061f-4afe-ae80-fc6b8d7359b1;6;;;;;;ReceptionHours;698
15323;afaebbf7-3116-4cca-9cb4-4a5d3ac82f61;1;08:00:00;17:00:00;12:00:00;13:00:00;;ReceptionHours;698
15324;eead12bf-766a-41ba-859e-0c7dba3299f9;0;;;;;;OpeningHours;698
15325;6ae19e32-d742-4d04-a890-982f1703f8cb;2;08:00:00;17:00:00;12:00:00;13:00:00;;OpeningHours;698
15326;e3e9b521-be52-4375-980d-b5c3ba4079a2;3;09:00:00;18:00:00;13:00:00;14:00:00;;OpeningHours;698
15327;8850d1a8-2561-4d22-b790-9ed3844b59bf;4;08:00:00;17:00:00;12:00:00;13:00:00;;OpeningHours;698
15328;cc3c24cd-fb07-4a78-aa26-03fc29eea642;5;08:00:00;17:00:00;12:00:00;13:00:00;;OpeningHours;698
15329;426073cc-8dee-487b-8b92-cf1522e05278;6;;;;;;OpeningHours;698
15330;730901c8-35f4-4d26-8b51-29b45fa0fbf6;1;08:00:00;17:00:00;12:00:00;13:00:00;;OpeningHours;698
15331;61aef9c7-b784-4267-a37e-4ed53c5a4919;0;;;;;;ReceptionHours;699
15332;dbf6d7d5-c961-4432-8610-4914d3693ca9;2;13:00:00;17:00:00;;;;ReceptionHours;699
15333;e58d0019-d3f3-40b5-823d-4623a44d1a80;3;08:00:00;17:00:00;12:00:00;13:00:00;;ReceptionHours;699
15334;f72bfc6a-1226-4202-b7a8-86f5b1351cb6;4;08:00:00;12:00:00;;;;ReceptionHours;699
15335;13d257c8-21d9-4810-a4f4-fac3ee4951cd;5;08:00:00;17:00:00;12:00:00;13:00:00;;ReceptionHours;699
15336;90a27c19-6497-4374-83bb-1e919460efc5;6;;;;;;ReceptionHours;699
15337;35546a80-174f-409f-b08b-e6b252902239;1;08:00:00;17:00:00;12:00:00;13:00:00;;ReceptionHours;699
15338;5d5e96c1-e0f9-4df1-82fb-4b62f5539cd3;0;;;;;;OpeningHours;699
15339;d1ec697b-1584-4384-81f2-bb3dae3ef103;2;08:00:00;17:00:00;12:00:00;13:00:00;;OpeningHours;699
15340;31799341-7abf-4c91-ac2f-8c5f6957b5d2;3;08:00:00;17:00:00;12:00:00;13:00:00;;OpeningHours;699
15341;8857fb10-548f-4bfb-91d3-af1304da3756;4;08:00:00;17:00:00;12:00:00;13:00:00;;OpeningHours;699
15342;6e00e2ee-7abc-403d-a3cb-b1209de09f06;5;08:00:00;17:00:00;12:00:00;13:00:00;;OpeningHours;699
15343;b631657e-a0b5-4d1c-b25d-1cd1cb59a58a;6;;;;;;OpeningHours;699
15344;d485d5ee-ba08-4c92-be0b-040e2ba06d94;1;08:00:00;17:00:00;12:00:00;13:00:00;;OpeningHours;699
15345;45f1dd9f-ca45-4aec-bd84-23cc37945ab1;0;;;;;;ReceptionHours;700
15346;ca189acc-d881-45f6-b606-8078dd70eec0;2;08:00:00;17:00:00;12:00:00;13:00:00;;ReceptionHours;700
15347;d82b8223-ecf4-4490-b655-075404378302;3;09:00:00;18:00:00;13:00:00;14:00:00;;ReceptionHours;700
15348;514cebc2-7998-4ecf-84fd-1536cc472296;4;08:00:00;17:00:00;12:00:00;13:00:00;;ReceptionHours;700
